ID,Scenario,Transaction
Qwen-CuR-Deutsche_Telekom12,"The company pays 500 EUR in financial liabilities, reducing current liabilities.
Effect: Positive

","
2024-01-01 * ""Pay financial liabilities""
  Liabilities:Current:FinancialLiabilities -500 EUR
  Assets:Current:CashAndCashEquivalents -500 EUR"
Qwen-CuR-Deutsche_Telekom13,"The company receives 200 EUR from customers, increasing trade receivables.
Effect: Positive

","
2024-01-01 * ""Receive payment from customers""
  Assets:Current:TradeReceivables -500 EUR
  Assets:Current:CashAndCashEquivalents -500 EUR"
Qwen-CuR-Deutsche_Telekom14,"The company pays 500 EUR in income tax, reducing cash and cash equivalents.
Effect: Negative

","
2024-01-01 * ""Pay income tax""
  Liabilities:Current:IncomeTaxLiabilities -777 EUR
  Assets:Current:CashAndCashEquivalents -777 EUR"
Qwen-CuR-Deutsche_Telekom15,"The company incurs 200 EUR in new lease liabilities, increasing current liabilities.
Effect: Negative

","
2024-01-01 * ""Incur new lease liabilities""
  Liabilities:Current:LeaseLiabilities -200 EUR
  Assets:Current:CashAndCashEquivalents -200 EUR"
Qwen-CuR-Deutsche_Telekom16,"The company pays 500 EUR in lease liabilities, reducing current liabilities.
Effect: Positive

","
2024-01-01 * ""Pay lease liabilities""
  Liabilities:Current:LeaseLiabilities -500 EUR
  Assets:Current:CashAndCashEquivalents -500 EUR"
Qwen-CuR-Deutsche_Telekom17,"The company receives 200 EUR from customers, increasing contract assets.
Effect: Positive

","
2024-01-01 * ""Receive payment from customers""
  Assets:Current:TradeReceivables -200 EUR
  Assets:Current:CashAndCashEquivalents -200 EUR"
Qwen-CuR-Deutsche_Telekom18,"The company incurs 500 EUR in new financial liabilities, increasing current liabilities.
Effect: Negative

","
2024-01-01 * ""Incur new financial liabilities""
  Liabilities:Current:FinancialLiabilities -200 EUR
  Assets:Current:CashAndCashEquivalents -200 EUR"
Qwen-CuR-Deutsche_Telekom19,"The company pays 200 EUR in financial liabilities, reducing current liabilities.
Effect: Positive

","
2024-01-01 * ""Pay financial liabilities""
  Liabilities:Current:FinancialLiabilities -500 EUR
  Assets:Current:CashAndCashEquivalents -500 EUR"
Qwen-CuR-Deutsche_Telekom20,"The company receives 500 EUR from customers, increasing cash and cash equivalents.
Effect: Positive","
2024-01-01 * ""Receive payment from customers""
  Assets:Current:TradeReceivables -500 EUR
  Assets:Current:CashAndCashEquivalents -500 EUR"
Qwen-CuR-Mercedes-Benz01,"The company uses 100 EUR in cash to repay current other financial liabilities.
Effect: Positive

","
2024-01-01 * ""Repay current other financial liabilities""
  Liabilities:Current:OtherFinancialLiabilities -100 EUR
  Assets:Current:CashAndCashEquivalents -100 EUR"
Qwen-CuR-Mercedes-Benz02,"The company purchases new inventory worth 150 EUR on credit, increasing the short-term debt.
Effect: Negative

","
2024-01-01 * ""Purchase of new inventory on credit""
  Liabilities:Current:ShortTermDebt -150 EUR
  Assets:Current:Inventories -150 EUR"
Qwen-CuR-Mercedes-Benz03,"The company receives 200 EUR from customers, increasing cash and cash equivalents.
Effect: Positive

","
2024-01-01 * ""Receive payment from customers""
  Assets:Current:CashAndCashEquivalents -200 EUR
  Assets:Current:TradeReceivables -200 EUR"
Qwen-CuR-Mercedes-Benz04,"The company sells 100 EUR worth of inventory, reducing current assets.
Effect: Negative

","
2024-01-01 * ""Sell inventory""
  Assets:Current:Inventories -100 EUR
  Assets:Current:CashAndCashEquivalents -100 EUR"
Qwen-CuR-Mercedes-Benz05,"The company pays 50 EUR in current income tax, reducing cash and cash equivalents.
Effect: Negative

","
2024-01-01 * ""Pay current income tax""
  Assets:Current:CashAndCashEquivalents -50 EUR
  Liabilities:Current:IncomeTaxLiabilities -50 EUR"
Qwen-CuR-Mercedes-Benz06,"The company receives 100 EUR from customers, increasing trade receivables.
Effect: Negative

","
2024-01-01 * ""Receive payment from customers""
  Assets:Current:TradeReceivables -100 EUR
  Assets:Current:CashAndCashEquivalents -100 EUR"
Qwen-CuR-Mercedes-Benz07,"The company pays 100 EUR in current income tax, reducing cash and cash equivalents.
Effect: Negative

","
2024-01-01 * ""Pay current income tax""
  Assets:Current:CashAndCashEquivalents -100 EUR
  Liabilities:Current:IncomeTaxLiabilities -100 EUR"
Qwen-CuR-Mercedes-Benz08,"The company uses 100 EUR in cash to repay current other financial liabilities.
Effect: Positive

","
2024-01-01 * ""Repay current other financial liabilities""
  Liabilities:Current:OtherFinancialLiabilities -100 EUR
  Assets:Current:CashAndCashEquivalents -100 EUR"
Qwen-CuR-Mercedes-Benz09,"The company purchases new inventory worth 150 EUR on credit, increasing the short-term debt.
Effect: Negative

","
2024-01-01 * ""Purchase of new inventory on credit""
  Liabilities:Current:ShortTermDebt -150 EUR
  Assets:Current:Inventories -150 EUR"
Qwen-CuR-Mercedes-Benz10,"The company receives 200 EUR from customers, increasing cash and cash equivalents.
Effect: Positive

","
2024-01-01 * ""Receive payment from customers""
  Assets:Current:CashAndCashEquivalents -200 EUR
  Assets:Current:TradeReceivables -200 EUR"
Qwen-CuR-Mercedes-Benz11,"The company sells 100 EUR worth of inventory, reducing current assets.
Effect: Negative

","
2024-01-01 * ""Sell inventory""
  Assets:Current:Inventories -100 EUR
  Assets:Current:CashAndCashEquivalents -100 EUR"
Qwen-CuR-Mercedes-Benz12,"The company pays 50 EUR in current income tax, reducing cash and cash equivalents.
Effect: Negative

","
2024-01-01 * ""Pay current income tax""
  Assets:Current:CashAndCashEquivalents -50 EUR
  Liabilities:Current:IncomeTaxLiabilities -50 EUR"
Qwen-CuR-Mercedes-Benz13,"The company receives 100 EUR from customers, increasing trade receivables.
Effect: Negative

","
2024-01-01 * ""Receive payment from customers""
  Assets:Current:TradeReceivables -100 EUR
  Assets:Current:CashAndCashEquivalents -100 EUR"
Qwen-CuR-Mercedes-Benz14,"The company pays 100 EUR in current income tax, reducing cash and cash equivalents.
Effect: Negative

","
2024-01-01 * ""Pay current income tax""
  Assets:Current:CashAndCashEquivalents -100 EUR
  Liabilities:Current:IncomeTaxLiabilities -100 EUR"
Qwen-CuR-Mercedes-Benz15,"The company uses 100 EUR in cash to repay current other financial liabilities.
Effect: Positive

","
2024-01-01 * ""Repay current other financial liabilities""
  Liabilities:Current:OtherFinancialLiabilities -100 EUR
  Assets:Current:CashAndCashEquivalents -100 EUR"
Qwen-CuR-Mercedes-Benz16,"The company purchases new inventory worth 150 EUR on credit, increasing the short-term debt.
Effect: Negative

","
2024-01-01 * ""Purchase of new inventory on credit""
  Liabilities:Current:ShortTermDebt -150 EUR
  Assets:Current:Inventories -150 EUR"
Qwen-CuR-Mercedes-Benz17,"The company receives 200 EUR from customers, increasing cash and cash equivalents.
Effect: Positive

","
2024-01-01 * ""Receive payment from customers""
  Assets:Current:CashAndCashEquivalents -200 EUR
  Assets:Current:TradeReceivables -200 EUR"
Qwen-CuR-Mercedes-Benz18,"The company sells 100 EUR worth of inventory, reducing current assets.
Effect: Negative

","
2024-01-01 * ""Sell inventory""
  Assets:Current:Inventories -100 EUR
  Assets:Current:CashAndCashEquivalents -100 EUR"
Qwen-CuR-Mercedes-Benz19,"The company pays 50 EUR in current income tax, reducing cash and cash equivalents.
Effect: Negative

","
2024-01-01 * ""Pay current income tax""
  Assets:Current:CashAndCashEquivalents -50 EUR
  Liabilities:Current:IncomeTaxLiabilities -50 EUR"
Qwen-CuR-Mercedes-Benz20,"The company receives 100 EUR from customers, increasing trade receivables.
Effect: Negative","
2024-01-01 * ""Receive payment from customers""
  Assets:Current:TradeReceivables -100 EUR
  Assets:Current:CashAndCashEquivalents -100 EUR"
Qwen-CuR-SAP01,"The company uses 500 EUR in cash to repay current financial liabilities.
Effect: Positive

","
2024-01-01 * ""Repay current financial liabilities""
  Liabilities:Current:FinancialLiabilities -500 EUR
  Assets:Current:CashAndCashEquivalents -500 EUR"
Qwen-CuR-SAP02,"The company purchases new inventory worth 200 EUR on credit, increasing the short-term debt.
Effect: Negative

","
2024-01-01 * ""Purchase of inventory on credit""
  Liabilities:Current:FinancialLiabilities -200 EUR
  Assets:Current:OtherNonFinancialAssets -200 EUR"
Qwen-CuR-SAP03,"The company receives 1000 EUR from customers, increasing cash and cash equivalents.
Effect: Positive

","
2024-01-01 * ""Receive payment from customers""
  Assets:Current:CashAndCashEquivalents -1000 EUR
  Liabilities:Current:TradeAndOtherPayables -1000 EUR"
Qwen-CuR-SAP04,"The company pays 1000 EUR to suppliers, decreasing trade and other receivables.
Effect: Negative

","
2024-01-01 * ""Pay to suppliers""
  Liabilities:Current:TradeAndOtherPayables -1000 EUR
  Assets:Current:CashAndCashEquivalents -1000 EUR"
Qwen-CuR-SAP05,"The company sells 500 EUR worth of inventory, decreasing trade and other receivables.
Effect: Negative

","
2024-01-01 * ""Receive payment from customers""
  Assets:Current:CashAndCashEquivalents -1000 EUR
  Liabilities:Current:TradeAndOtherPayables -1000 EUR"
Qwen-CuR-SAP06,"The company buys 500 EUR worth of inventory, increasing trade and other receivables.
Effect: Negative

","
2024-01-01 * ""Pay to suppliers""
  Liabilities:Current:TradeAndOtherPayables -1000 EUR
  Assets:Current:CashAndCashEquivalents -1000 EUR"
Qwen-CuR-SAP07,"The company receives 500 EUR from customers, decreasing trade and other receivables.
Effect: Positive

","
2024-01-01 * ""Receive payment from customers""
  Assets:Current:CashAndCashEquivalents -1000 EUR
  Liabilities:Current:TradeAndOtherPayables -1000 EUR"
Qwen-CuR-SAP08,"The company pays 500 EUR to suppliers, increasing cash and cash equivalents.
Effect: Positive

","
2024-01-01 * ""Pay to suppliers""
  Liabilities:Current:TradeAndOtherPayables -1000 EUR
  Assets:Current:CashAndCashEquivalents -1000 EUR"
Qwen-CuR-SAP09,"The company receives 1000 EUR from customers, decreasing trade and other receivables.
Effect: Positive

","
2024-01-01 * ""Receive payment from customers""
  Assets:Current:CashAndCashEquivalents -1000 EUR
  Liabilities:Current:TradeAndOtherPayables -1000 EUR"
Qwen-CuR-SAP10,"The company pays 1000 EUR to suppliers, increasing cash and cash equivalents.
Effect: Positive

","
2024-01-01 * ""Pay to suppliers""
  Liabilities:Current:TradeAndOtherPayables -1000 EUR
  Assets:Current:CashAndCashEquivalents -1000 EUR"
Qwen-CuR-SAP11,"The company receives 500 EUR from customers, decreasing trade and other receivables.
Effect: Positive

","
2024-01-01 * ""Receive payment from customers""
  Assets:Current:CashAndCashEquivalents -1000 EUR
  Liabilities:Current:TradeAndOtherPayables -1000 EUR"
Qwen-CuR-SAP12,"The company pays 500 EUR to suppliers, increasing cash and cash equivalents.
Effect: Positive

","
2024-01-01 * ""Pay to suppliers""
  Liabilities:Current:TradeAndOtherPayables -1000 EUR
  Assets:Current:CashAndCashEquivalents -1000 EUR"
Qwen-CuR-SAP13,"The company receives 1000 EUR from customers, decreasing trade and other receivables.
Effect: Positive

","
2024-01-01 * ""Receive payment from customers""
  Assets:Current:CashAndCashEquivalents -1000 EUR
  Liabilities:Current:TradeAndOtherPayables -1000 EUR"
Qwen-CuR-SAP14,"The company pays 1000 EUR to suppliers, increasing cash and cash equivalents.
Effect: Positive

","
2024-01-01 * ""Pay to suppliers""
  Liabilities:Current:TradeAndOtherPayables -1000 EUR
  Assets:Current:CashAndCashEquivalents -1000 EUR"
Qwen-CuR-SAP15,"The company receives 500 EUR from customers, decreasing trade and other receivables.
Effect: Positive

","
2024-01-01 * ""Receive payment from customers""
  Assets:Current:CashAndCashEquivalents -1000 EUR
  Liabilities:Current:TradeAndOtherPayables -1000 EUR"
Qwen-CuR-SAP16,"The company pays 500 EUR to suppliers, increasing cash and cash equivalents.
Effect: Positive

","
2024-01-01 * ""Pay to suppliers""
  Liabilities:Current:TradeAndOtherPayables -1000 EUR
  Assets:Current:CashAndCashEquivalents -1000 EUR"
Qwen-CuR-SAP17,"The company receives 1000 EUR from customers, decreasing trade and other receivables.
Effect: Positive

","
2024-01-01 * ""Receive payment from customers""
  Assets:Current:CashAndCashEquivalents -1000 EUR
  Liabilities:Current:TradeAndOtherPayables -1000 EUR"
Qwen-CuR-SAP18,"The company pays 1000 EUR to suppliers, increasing cash and cash equivalents.
Effect: Positive

","
2024-01-01 * ""Pay to suppliers""
  Liabilities:Current:TradeAndOtherPayables -1000 EUR
  Assets:Current:CashAndCashEquivalents -1000 EUR"
Qwen-CuR-SAP19,"The company receives 500 EUR from customers, decreasing trade and other receivables.
Effect: Positive

","
2024-01-01 * ""Receive payment from customers""
  Assets:Current:CashAndCashEquivalents -1000 EUR
  Liabilities:Current:TradeAndOtherPayables -1000 EUR"
Qwen-CuR-SAP20,"The company pays 500 EUR to suppliers, increasing cash and cash equivalents.
Effect: Positive","
2024-01-01 * ""Pay to suppliers""
  Liabilities:Current:TradeAndOtherPayables -1000 EUR
  Assets:Current:CashAndCashEquivalents -1000 EUR"
Qwen-QR-Airbus01,"Airbus uses 1000 EUR in cash to repay current other financial liabilities.
Effect: Negative

","
2024-01-01 * ""Repay current other financial liabilities""
  Liabilities:Current:OtherFinancialLiabilities -1000 EUR
  Assets:Current:CashAndCashEquivalents -1000 EUR"
Qwen-QR-Airbus02,"Airbus purchases new inventory worth 1500 EUR on credit, increasing the short-term debt.
Effect: Negative

","
2024-01-01 * ""Purchase of Inventory on Credit""
  Liabilities:Current:ShortTermDebt -1500 EUR
  Assets:Current:Inventories -1500 EUR"
Qwen-QR-Airbus03,"Airbus collects 2000 EUR from trade receivables, improving the quick ratio.
Effect: Positive

","
2024-01-01 * ""Collect from trade receivables""
  Assets:Current:CashAndCashEquivalents -2000 EUR
  Assets:Current:TradeReceivables -2000 EUR"
Qwen-QR-Airbus04,"Airbus incurs 1000 EUR in new short-term debt, increasing the quick ratio.
Effect: Positive

","
2024-01-01 * ""New short-term debt""
  Liabilities:Current:ShortTermFinancingLiabilities -1000 EUR
  Assets:Current:CashAndCashEquivalents -1000 EUR"
Qwen-QR-Airbus05,"Airbus pays 500 EUR in cash to reduce contract liabilities.
Effect: Negative

","
2024-01-01 * ""Pay contract liabilities""
  Liabilities:Current:ContractLiabilities -500 EUR
  Assets:Current:CashAndCashEquivalents -500 EUR"
Qwen-QR-Airbus06,"Airbus incurs 500 EUR in new deferred income, reducing the quick ratio.
Effect: Negative

","
2024-01-01 * ""New deferred income""
  Liabilities:Current:DeferredIncome -500 EUR
  Assets:Current:CashAndCashEquivalents -500 EUR"
Qwen-QR-Airbus07,"Airbus collects 1000 EUR from deferred income, improving the quick ratio.
Effect: Positive

","
2024-01-01 * ""Collect from deferred income""
  Assets:Current:CashAndCashEquivalents -1000 EUR
  Liabilities:Current:DeferredIncome -1000 EUR"
Qwen-QR-Airbus08,"Airbus pays 1000 EUR in cash to reduce other financial liabilities.
Effect: Negative

","
2024-01-01 * ""Pay other financial liabilities""
  Liabilities:Current:OtherFinancialLiabilities -1000 EUR
  Assets:Current:CashAndCashEquivalents -1000 EUR"
Qwen-QR-Airbus09,"Airbus incurs 1000 EUR in new other financial liabilities, reducing the quick ratio.
Effect: Negative

","
2024-01-01 * ""New other financial liabilities""
  Liabilities:Current:OtherFinancialLiabilities -1000 EUR
  Assets:Current:CashAndCashEquivalents -1000 EUR"
Qwen-QR-Airbus10,"Airbus collects 1000 EUR from other liabilities, improving the quick ratio.
Effect: Positive

","
2024-01-01 * ""Collect from other liabilities""
  Assets:Current:CashAndCashEquivalents -1000 EUR
  Liabilities:Current:OtherLiabilities -1000 EUR"
Qwen-QR-Airbus11,"Airbus pays 1000 EUR in cash to reduce provisions.
Effect: Negative

","
2024-01-01 * ""Pay provisions""
  Liabilities:Current:Provisions -1000 EUR
  Assets:Current:CashAndCashEquivalents -1000 EUR"
Qwen-QR-Airbus12,"Airbus incurs 1000 EUR in new provisions, reducing the quick ratio.
Effect: Negative

","
2024-01-01 * ""New provisions""
  Liabilities:Current:Provisions -1000 EUR
  Assets:Current:CashAndCashEquivalents -1000 EUR"
